train/value_loss,train/learning_rate,train/explained_variance,time/total_timesteps,train/policy_loss,time/iterations,time/time_elapsed,train/n_updates,time/fps,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
2.3877908006397774e-06,0.0007,0.0,844000,-5.3430202484605616e-09,800,4,168799,815,-5.523788422578946e-05,,
3.816481297658214e-10,0.0007,0.0,844500,-1.6827350277082154e-11,900,5,168899,811,-1.5239743333950173e-05,,
5.4037819552377186e-08,0.0007,0.0,845000,-8.036742937811425e-10,,,168999,,-5.5366668675560504e-05,300.0,-2.9999999329447746
,,,845000,,1000,6,,747,,,
2.706940676944214e-06,0.0007,0.0,845500,-5.688990167840302e-09,1100,7,169099,745,-5.519127080333419e-05,,
5.186479024033019e-10,0.0007,1.3828277587890625e-05,846000,-1.9688001229312135e-11,1200,8,169199,738,-1.3103390301694162e-05,,
4.0985121074754716e-08,0.0007,0.0,846500,-7.000178214866537e-10,1300,8,169299,733,-5.7735800510272384e-05,,
2.496609567970154e-06,0.0007,0.0,847000,-5.463503871538933e-09,1400,9,169399,731,-5.503861393663101e-05,,
1.0689078511205707e-09,0.0007,7.152557373046875e-07,847500,-2.826995061655513e-11,1500,10,169499,733,-1.45573267218424e-05,,
4.7745409403887606e-08,0.0007,1.1920928955078125e-07,848000,-7.55884577152699e-10,1600,10,169599,738,-5.206230707699433e-05,,
2.8159774956293404e-06,0.0007,-2.384185791015625e-07,848500,-1.4506857937135464e-09,1700,11,169699,741,-1.4021170500200242e-05,,
7.693678472087129e-10,0.0007,3.993511199951172e-06,849000,-4.812622522720744e-11,1800,12,169799,743,-2.717194365686737e-05,,
8.20975287751935e-08,0.0007,1.1920928955078125e-07,849500,-9.907944464870866e-10,1900,12,169899,746,-6.152412970550358e-05,,
2.6071088541357312e-06,0.0007,-1.1920928955078125e-07,850000,-1.3958288969107002e-09,,,169999,,-1.4898170775268227e-05,300.0,-2.9999999329447746
,,,850000,,2000,13,,716,,,
4.5383266922272014e-08,0.0007,2.384185791015625e-07,850500,-1.840912283723739e-10,100,0,170099,878,-1.5181823982857168e-05,,
2.7597457119554747e-06,0.0007,0.0,851000,-4.308138290554098e-09,200,1,170199,835,-4.64145778096281e-05,,
3.390638880773622e-10,0.0007,2.2649765014648438e-06,851500,-6.394393348152505e-11,300,1,170299,827,-5.510495975613594e-05,,
8.513824312217366e-09,0.0007,5.960464477539063e-08,852000,-3.1904656694337064e-10,400,2,170399,828,-5.508332833414897e-05,,
2.968427224914194e-06,0.0007,0.0,852500,-1.4893888344857942e-09,500,3,170499,825,-1.3076487448415719e-05,,
1.7133110485900716e-09,0.0007,1.9073486328125e-06,853000,-3.584225277686315e-11,600,3,170599,824,-1.6772128219599836e-05,,
3.5620953298121094e-08,0.0007,0.0,853500,-1.6322529439172229e-10,700,4,170699,820,-1.558433723403141e-05,,
2.7004275580111425e-06,0.0007,0.0,854000,-1.4205648879439536e-09,800,4,170799,819,-1.633512511034496e-05,,
1.729674181660812e-10,0.0007,4.5299530029296875e-06,854500,-1.1442598604749499e-11,900,5,170899,819,-1.660360794630833e-05,,
8.383689475977008e-08,0.0007,0.0,855000,-2.502226759126813e-10,,,170999,,-1.8111873941961676e-05,300.0,-2.9999999329447746
,,,855000,,1000,6,,744,,,
2.82738869827881e-06,0.0007,0.0,855500,-1.4535466164034005e-09,1100,7,171099,748,-1.39241938086343e-05,,
2.58254584384332e-10,0.0007,0.00010967254638671875,856000,-5.586680076885564e-11,1200,7,171199,753,-5.503935244632885e-05,,
4.106520279378856e-08,0.0007,1.1920928955078125e-07,856500,-1.7517270967104537e-10,1300,8,171299,760,-1.1173721759405453e-05,,
2.8945064514118712e-06,0.0007,-1.1920928955078125e-07,857000,-1.4707104423195005e-09,1400,9,171399,765,-1.676773899816908e-05,,
4.840437495268191e-10,0.0007,0.00010532140731811523,857500,-1.901490423450447e-11,1500,9,171499,768,-1.2448615962057374e-05,,
6.46811102456013e-08,0.0007,5.960464477539063e-08,858000,-2.1993348808813096e-10,1600,10,171599,766,-1.6769070498412475e-05,,
2.360089638386853e-06,0.0007,1.1920928955078125e-07,858500,-1.3280144761651513e-09,1700,11,171699,770,-1.6767629858804867e-05,,
6.501629234989537e-10,0.0007,1.9669532775878906e-05,859000,-8.817531427229852e-11,1800,11,171799,774,-5.503249849425629e-05,,
5.929690516381925e-08,0.0007,5.960464477539063e-08,859500,-2.1051016485529317e-10,1900,12,171899,777,-1.2249336577951908e-05,,
2.7310627501719864e-06,0.0007,-1.1920928955078125e-07,860000,-5.714567929970826e-09,,,171999,,-5.484057328430936e-05,300.0,-2.9999999329447746
,,,860000,,2000,13,,745,,,
2.249652730768048e-08,0.0007,1.1920928955078125e-07,860500,-1.2957060424589883e-10,100,0,172099,872,-1.3172239050618373e-05,,
2.863026111299405e-06,0.0007,0.0,861000,-1.4626333477707476e-09,200,1,172199,849,-2.2233791241887957e-05,,
1.3241695517862695e-09,0.0007,2.3245811462402344e-06,861500,-1.2586857944807406e-10,300,1,172299,856,-5.5074655392672867e-05,,
2.9289271452626053e-08,0.0007,4.172325134277344e-07,862000,-1.4791240454670174e-10,400,2,172399,821,-1.5381086996058002e-05,,
3.0328430966619635e-06,0.0007,0.0,862500,-1.5055430235833e-09,500,3,172499,812,-1.4153794836602174e-05,,
3.242803248149073e-10,0.0007,2.2292137145996094e-05,863000,-6.192465290544291e-11,600,3,172599,816,-5.5174379667732865e-05,,
6.538143537682117e-08,0.0007,0.0,863500,-8.844455168244281e-10,700,4,172699,819,-5.507068271981552e-05,,
2.7554237931326497e-06,0.0007,0.0,864000,-5.739472896948428e-09,800,4,172799,816,-5.9862730267923325e-05,,
6.45405173749225e-10,0.0007,1.2516975402832031e-06,864500,-8.817531427229852e-11,900,5,172899,814,-6.13425945630297e-05,,
7.572321436555285e-09,0.0007,6.735324859619141e-06,865000,-3.008730486975253e-10,,,172999,,-5.5024858738761395e-05,300.0,-2.9999999329447746
,,,865000,,1000,6,,742,,,
3.0786468414589763e-06,0.0007,0.0,865500,-1.516817227376066e-09,1100,7,173099,737,-1.2232225344632752e-05,,
1.6249395162759583e-09,0.0007,0.0,866000,-6.966523191653806e-11,1200,8,173199,742,-3.0518822313752025e-05,,
5.4076235045386056e-08,0.0007,0.0,866500,-2.0108684162245538e-10,1300,8,173299,747,-1.5079643162607681e-05,,
2.953213424916612e-06,0.0007,0.0,867000,-1.4855184859996484e-09,1400,9,173399,752,-1.860642987594474e-05,,
5.725248053423115e-10,0.0007,2.2232532501220703e-05,867500,-8.279056606941282e-11,1500,9,173499,755,-5.500037150341086e-05,,
7.549444802634753e-08,0.0007,3.5762786865234375e-07,868000,-9.497357345011892e-10,1600,10,173599,757,-5.5016927944961935e-05,,
2.5502445168967824e-06,0.0007,0.0,868500,-1.3805158127766504e-09,1700,11,173699,759,-1.6768142813816667e-05,,
4.6262585429168723e-10,0.0007,1.5616416931152344e-05,869000,-7.404034330082965e-11,1800,11,173799,761,-5.5014788813423365e-05,,
5.21365173256072e-08,0.0007,7.748603820800781e-07,869500,-7.895392672985224e-10,1900,12,173899,763,-6.135147850727662e-05,,
2.5484664547548164e-06,0.0007,1.1920928955078125e-07,870000,-5.520043977469413e-09,,,173999,,-6.132673297543079e-05,300.0,-2.9999999329447746
,,,870000,,2000,13,,731,,,
4.1145362672523333e-08,0.0007,0.0,870500,-7.013639669040117e-10,100,0,174099,884,-5.5071541282813996e-05,,
2.1919736354902852e-06,0.0007,-1.1920928955078125e-07,871000,-5.119552781707171e-09,200,1,174199,869,-6.133300485089421e-05,,
1.638326835307069e-10,0.0007,4.947185516357422e-06,871500,-4.442420736827657e-11,300,1,174299,850,-6.138093885965645e-05,,
7.581278538282277e-08,0.0007,1.7881393432617188e-07,872000,-9.51754897116075e-10,400,2,174399,824,-5.5029511713655666e-05,,
3.271468358434504e-06,0.0007,0.0,872500,-6.254389894877477e-09,500,3,174499,825,-6.135661533335224e-05,,
1.6490744325636797e-09,0.0007,4.76837158203125e-07,873000,-3.516916619039634e-11,600,3,174599,827,-1.2496699127950706e-05,,
4.5184229691130895e-08,0.0007,0.0,873500,-1.837546781402466e-10,700,4,174699,826,-1.2109061572118662e-05,,
2.3113102542993147e-06,0.0007,0.0,874000,-1.3142160693035976e-09,800,4,174799,818,-1.109323238779325e-05,,
1.3322860592523966e-09,0.0007,2.4437904357910156e-06,874500,-1.2654167991232868e-10,900,5,174899,819,-5.5018364946590737e-05,,
1.942519567421641e-08,0.0007,1.7881393432617188e-07,875000,-1.2048384512297616e-10,,,174999,,-1.6769152352935635e-05,300.0,-2.9999999329447746
,,,875000,,1000,6,,727,,,
2.825998990374501e-06,0.0007,0.0,875500,-1.4532099967823342e-09,1100,7,175099,736,-1.4966254639148246e-05,,
6.401208452189167e-10,0.0007,1.2516975402832031e-06,876000,-8.750222768583171e-11,1200,8,175199,742,-5.499270628206432e-05,,
4.416181198507729e-08,0.0007,0.0,876500,-7.262683787701008e-10,1300,8,175299,746,-5.498229802469723e-05,,
2.7648227387544466e-06,0.0007,0.0,877000,-5.749568821045159e-09,1400,9,175399,749,-5.495739242178388e-05,,
1.3241695517862695e-09,0.0007,2.3245811462402344e-06,877500,-3.1467144862018515e-11,1500,9,175499,754,-1.6764894098741934e-05,,
5.5611742766359384e-08,0.0007,0.0,878000,-2.0377921572389823e-10,1600,10,175599,755,-1.4771107998967636e-05,,
2.7122771371068666e-06,0.0007,0.0,878500,-1.4237622192325716e-09,1700,11,175699,758,-1.2445625543477945e-05,,
1.161306051322697e-09,0.0007,1.0907649993896484e-05,879000,-1.177914571437455e-10,1800,11,175799,759,-6.056301572243683e-05,,
8.27805290981587e-09,0.0007,8.344650268554688e-07,879500,-7.858372980118489e-11,1900,12,175899,759,-1.1412816093070433e-05,,
3.049053248105338e-06,0.0007,-1.1920928955078125e-07,880000,-6.037653488277783e-09,,,175999,,-6.12482544966042e-05,300.0,-2.9999999329447746
,,,880000,,2000,13,,730,,,
3.238226042867609e-08,0.0007,8.344650268554688e-07,880500,-6.226120174979144e-10,100,0,176099,905,-5.4722368076909333e-05,,
2.4872010726539884e-06,0.0007,0.0,881000,-1.363351875838248e-09,200,1,176199,839,-1.6325579053955153e-05,,
2.2889422995886477e-11,0.0007,0.0005791187286376953,881500,-1.615425675172144e-11,300,1,176299,833,-5.490804323926568e-05,,
5.7361354777185625e-08,0.0007,3.5762786865234375e-07,882000,-8.279055774274013e-10,400,2,176399,834,-5.4913201893214136e-05,,
2.5034296413650736e-06,0.0007,0.0,882500,-5.470908170934763e-09,500,3,176499,831,-5.4888434533495456e-05,,
2.2714416458846642e-10,0.0007,3.5762786865234375e-06,883000,-1.2957060771534579e-11,600,3,176599,828,-1.2453138879209291e-05,,
6.437086597088637e-08,0.0007,5.960464477539063e-08,883500,-2.1926035986830072e-10,700,4,176699,813,-1.305471687373938e-05,,
2.1528135221160483e-06,0.0007,0.0,884000,-1.2682773720129603e-09,800,4,176799,811,-1.8752114556264132e-05,,
2.4492835537515134e-10,0.0007,5.263090133666992e-05,884500,-1.3461880048193375e-11,900,5,176899,814,-1.22371229736018e-05,,
4.7613585962835714e-08,0.0007,1.1920928955078125e-07,885000,-7.545384872464922e-10,,,176999,,-5.0969374569831416e-05,300.0,-2.9999999329447746
,,,885000,,1000,6,,744,,,
2.7656121801555855e-06,0.0007,0.0,885500,-1.437560515071823e-09,1100,7,177099,748,-1.220315334649058e-05,,
2.8345822911113316e-10,0.0007,2.5570392608642578e-05,886000,-5.788608481438473e-11,1200,7,177199,750,-5.4876516514923424e-05,,
6.870358504329488e-08,0.0007,1.1920928955078125e-07,886500,-2.2666442334173809e-10,1300,8,177299,753,-1.8760179955279455e-05,,
3.0643350328318775e-06,0.0007,0.0,887000,-6.053134882222366e-09,1400,9,177399,757,-5.485370638780296e-05,,
1.2468767129902858e-09,0.0007,1.0251998901367188e-05,887500,-3.0457504573977445e-11,1500,9,177499,757,-1.4830159670964349e-05,,
7.890165676371907e-08,0.0007,0.0,888000,-2.42818681828183e-10,1600,10,177599,761,-1.4243922123569064e-05,,
2.693569058465073e-06,0.0007,0.0,888500,-5.674856140558404e-09,1700,11,177699,764,-5.4825264669489115e-05,,
1.9660291450396272e-10,0.0007,3.933906555175781e-06,889000,-1.211569299747195e-11,1800,11,177799,767,-1.2226261787873227e-05,,
5.5163287271398076e-08,0.0007,1.1920928955078125e-07,889500,-8.124245165497257e-10,1900,12,177899,769,-6.115184078225866e-05,,
2.498994490451878e-06,0.0007,-1.1920928955078125e-07,890000,-1.3665492071268659e-09,,,177999,,-1.3368813597480766e-05,300.0,-2.9999999329447746
,,,890000,,2000,13,,735,,,
2.6545540876554696e-08,0.0007,4.76837158203125e-07,890500,-1.408449190609673e-10,100,0,178099,867,-1.6743299056543037e-05,,
2.9712396099057514e-06,0.0007,0.0,891000,-1.4900619627056244e-09,200,1,178199,824,-1.8370164980296977e-05,,
3.0015884222578393e-10,0.0007,1.0788440704345703e-05,891500,-5.923227186510616e-11,300,1,178299,822,-5.482615597429685e-05,,
7.426690018519366e-08,0.0007,1.7881393432617188e-07,892000,-2.35582914287491e-10,400,2,178399,820,-1.4916620784788392e-05,,
2.41293878389115e-06,0.0007,0.0,892500,-1.3428225198452992e-09,500,3,178499,811,-1.8188840840593912e-05,,
3.4290792861463304e-12,0.0007,0.0019088983535766602,893000,-5.0482053433331675e-12,600,3,178599,809,-4.032811557408422e-05,,
7.678562496948871e-08,0.0007,1.1920928955078125e-07,893500,-2.396214893174431e-10,700,4,178699,807,-1.6734202290535904e-05,,
2.552024852775503e-06,0.0007,0.0,894000,-5.52408208065458e-09,800,4,178799,809,-5.451971082948148e-05,,
3.419856342556926e-10,0.0007,2.2649765014648438e-06,894500,-1.5985981635657787e-11,900,5,178899,810,-1.4335315427160822e-05,,
4.6773429573931935e-08,0.0007,4.172325134277344e-07,895000,-7.47807482603946e-10,,,178999,,-5.07620170537848e-05,300.0,-2.9999999329447746
,,,895000,,1000,6,,744,,,
2.5180881948472233e-06,0.0007,0.0,895500,-1.3717655900080672e-09,1100,7,179099,744,-1.9878825696650892e-05,,
1.8842882809622097e-10,0.0007,4.172325134277344e-06,896000,-1.1779145367429855e-11,1200,8,179199,746,-1.222034370584879e-05,,
7.081301589551003e-08,0.0007,2.384185791015625e-07,896500,-9.20119536118591e-10,1300,8,179299,751,-5.9578102082014084e-05,,
2.9143777737772325e-06,0.0007,0.0,897000,-1.4757587374347736e-09,1400,9,179399,749,-1.2250711733940989e-05,,
4.462194225229865e-10,0.0007,1.7881393432617188e-06,897500,-7.336725671436284e-11,1500,9,179499,751,-6.069767550798133e-05,,
4.2610398764963975e-08,0.0007,1.1920928955078125e-07,898000,-1.7853819811453064e-10,1600,10,179599,755,-1.6537451301701367e-05,,
2.8265062610444147e-06,0.0007,0.0,898500,-5.81351278228226e-09,1700,11,179699,757,-5.4718275350751355e-05,,
5.455049745251017e-10,0.0007,1.3709068298339844e-06,899000,-2.019282137333267e-11,1800,11,179799,762,-1.6960148059297353e-05,,
5.279858328322007e-08,0.0007,0.0,899500,-7.942509983038804e-10,1900,12,179899,762,-5.473678538692184e-05,,
2.7963239972450538e-06,0.0007,0.0,900000,-1.4456377206428783e-09,,,179999,,-1.6721576685085893e-05,300.0,-2.9999999329447746
,,,900000,,2000,13,,730,,,
3.7852863954412896e-08,0.0007,2.384185791015625e-07,900500,-6.730940804722252e-10,100,0,180099,879,-6.093054616940208e-05,,
2.5798804017540533e-06,0.0007,0.0,901000,-5.5536992782379e-09,200,1,180199,860,-5.460649117594585e-05,,
2.4864235670385426e-10,0.0007,3.159046173095703e-06,901500,-1.3630154296895292e-11,300,1,180299,866,-1.3079409654892515e-05,,
5.561327043324127e-08,0.0007,3.5762786865234375e-07,902000,-2.0394748390106798e-10,400,2,180399,844,-1.652444916544482e-05,,
2.8286581255088095e-06,0.0007,0.0,902500,-1.4538831250021644e-09,500,2,180499,837,-1.670485107752029e-05,,
4.1022901742238105e-10,0.0007,0.0,903000,-1.7500443802442867e-11,600,3,180599,833,-1.2674710887949914e-05,,
4.9069267760160074e-08,0.0007,0.0,903500,-1.9149523633466004e-10,700,4,180699,824,-1.603462442290038e-05,,
2.9906138934165938e-06,0.0007,1.1920928955078125e-07,904000,-5.9797669038630374e-09,800,4,180799,828,-5.46107257832773e-05,,
5.015969861688063e-10,0.0007,1.424551010131836e-05,904500,-7.740581786652712e-11,900,5,180899,831,-6.092348485253751e-05,,
7.02383573525367e-08,0.0007,2.384185791015625e-07,905000,-9.167540615528935e-10,,,180999,,-5.226232315180823e-05,300.0,-2.9999999329447746
,,,905000,,1000,6,,748,,,
2.801376012939727e-06,0.0007,-1.1920928955078125e-07,905500,-5.7872626690880224e-09,1100,7,181099,754,-6.087262954679318e-05,,
1.6731149451998384e-11,0.0007,4.762411117553711e-05,906000,-3.533743827069391e-12,1200,7,181199,758,-1.9012324628420174e-05,,
6.828062026897896e-08,0.0007,1.1920928955078125e-07,906500,-2.2582305470031372e-10,1300,8,181299,762,-1.1798237210314255e-05,,
2.6088150661962572e-06,0.0007,0.0,907000,-5.5853339731015694e-09,1400,9,181399,765,-5.4558571719098836e-05,,
2.8345822911113316e-10,0.0007,0.00013953447341918945,907500,-1.4471521203596183e-11,1500,9,181499,768,-1.6751486327848397e-05,,
7.039280092158151e-08,0.0007,2.384185791015625e-07,908000,-9.174271897727238e-10,1600,10,181599,773,-5.4561889555770904e-05,,
2.8194649530632887e-06,0.0007,-1.1920928955078125e-07,908500,-5.806108926975639e-09,1700,10,181699,776,-5.453846097225323e-05,,
2.5491572741564994e-10,0.0007,5.0067901611328125e-05,909000,-5.5193703774047975e-11,1800,11,181799,775,-6.004916940582916e-05,,
1.2507721081078671e-08,0.0007,1.1920928955078125e-07,909500,-9.675726886371194e-11,1900,12,181899,778,-1.341122424491914e-05,,
2.5835647647909354e-06,0.0007,0.0,910000,-1.3894343453557667e-09,,,181999,,-2.156571099476423e-05,300.0,-2.9999999329447746
,,,910000,,2000,13,,745,,,
9.702837644454121e-09,0.0007,0.0,910500,-3.4058558751048906e-10,100,0,182099,880,-5.442202018457465e-05,,
2.6134039217140526e-06,0.0007,0.0,911000,-1.3975114399045196e-09,200,1,182199,882,-1.2996280929655768e-05,,
4.829615596335657e-10,0.0007,6.735324859619141e-06,911500,-7.538653035155107e-11,300,1,182299,859,-5.442041583592072e-05,,
7.6916979452335e-09,0.0007,1.6093254089355469e-06,912000,-3.0289232233471353e-10,400,2,182399,839,-5.400024383561686e-05,,
3.504338337734225e-06,0.0007,0.0,912500,-1.6182862827562872e-09,500,2,182499,834,-1.2366850569378585e-05,,
3.1019736779214213e-10,0.0007,2.3305416107177734e-05,913000,-6.057846585472149e-11,600,3,182599,825,-5.44027061550878e-05,,
5.2356746493842365e-08,0.0007,1.1920928955078125e-07,913500,-7.908854127158804e-10,700,4,182699,829,-5.439727829070762e-05,,
2.5245838060072856e-06,0.0007,0.0,914000,-5.493793420185966e-09,800,4,182799,821,-5.436679202830419e-05,,
3.4571739915278954e-10,0.0007,0.0,914500,-1.615425675172144e-11,900,5,182899,816,-1.573697227286175e-05,,
5.4928893433725534e-08,0.0007,5.364418029785156e-07,915000,-2.0260131072813437e-10,,,182999,,-1.3748290257353801e-05,300.0,-2.9999999329447746
,,,915000,,1000,6,,740,,,
2.508219722585636e-06,0.0007,-1.1920928955078125e-07,915500,-1.3690732991733512e-09,1100,7,183099,739,-1.2103322660550475e-05,,
7.539000534961815e-10,0.0007,4.231929779052734e-06,916000,-2.3726565850923365e-11,1200,8,183199,743,-1.8623144569573924e-05,,
7.032627280523229e-08,0.0007,5.960464477539063e-08,916500,-9.167540615528935e-10,1300,8,183299,748,-5.436621722765267e-05,,
2.993150246766163e-06,0.0007,0.0,917000,-4.486844673579071e-09,1400,9,183399,754,-4.9032107199309394e-05,,
1.4406751347451063e-09,0.0007,1.9848346710205078e-05,917500,-3.281333538218689e-11,1500,9,183499,756,-1.2495179362304043e-05,,
1.7039548438901875e-08,0.0007,5.364418029785156e-07,918000,-4.5164610940062744e-10,1600,10,183599,756,-5.054705616203137e-05,,
3.0450742087850813e-06,0.0007,1.1920928955078125e-07,918500,-1.5085719340390824e-09,1700,11,183699,759,-1.8448226910550147e-05,,
4.753843430016502e-10,0.0007,1.5079975128173828e-05,919000,-7.538652341265717e-11,1800,11,183799,761,-6.015270628267899e-05,,
6.697560905877253e-08,0.0007,2.384185791015625e-07,919500,-8.945418850103692e-10,1900,12,183899,763,-5.43170390301384e-05,,
3.000244305439992e-06,0.0007,-1.1920928955078125e-07,920000,-1.497297619224014e-09,,,183999,,-1.223047001985833e-05,300.0,-2.9999999329447746
,,,920000,,2000,13,,734,,,
4.4888317063396244e-08,0.0007,2.384185791015625e-07,920500,-1.8308157767599198e-10,100,0,184099,910,-1.4404792636923958e-05,,
2.977352096422692e-06,0.0007,0.0,921000,-1.4915763069112131e-09,200,1,184199,854,-1.6204838175326586e-05,,
9.290140323692242e-10,0.0007,7.68899917602539e-06,921500,-1.0567575980946486e-10,300,1,184299,834,-5.620665615424514e-05,,
5.6957240701649425e-08,0.0007,0.0,922000,-2.0630333552595914e-10,400,2,184399,829,-1.6008936654543504e-05,,
2.8978097361687105e-06,0.0007,-1.1920928955078125e-07,922500,-1.4715517693275615e-09,500,3,184499,824,-1.1962644748564344e-05,,
1.447786224240133e-09,0.0007,5.364418029785156e-07,923000,-3.281333191273994e-11,600,3,184599,833,-1.663426519371569e-05,,
7.007845681528124e-08,0.0007,5.960464477539063e-08,923500,-2.2885196515609607e-10,700,4,184699,824,-1.9980980141554028e-05,,
1.1283916592219612e-06,0.0007,0.0,924000,-3.673073845078534e-09,800,4,184799,819,-5.417572538135573e-05,,
