time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/n_updates,train/value_loss,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,eval/mean_ep_length,eval/mean_reward
636928,1,1,1549,,,,,,,,,,,,
638976,2,3,1232,3110,8.667160788178444,0.2,3.471973180770874,0.149267578125,0.0003,0.953583836555481,-0.7286837233230472,0.00034555490565253423,0.029710282,,
640000,,,,3120,3.926957334578037,0.2,1.3462079763412476,0.15341796875,0.0003,0.960359513759613,-0.6346419128589332,0.008592210400092882,0.021675136,243.0,37.51246711611748
641024,3,5,1064,,,,,,,,,,,,
643072,4,7,1056,3130,4.391295629739761,0.2,3.5470917224884033,0.169921875,0.0003,0.9653599858283997,-0.6260726171545684,-0.0019446265505393967,0.019091958,,
645000,,,,3140,3.5850159170106055,0.2,1.5302597284317017,0.17294921875,0.0003,0.9701648354530334,-0.5960891299881041,0.004249186943343375,0.015561787,189.4,36.66460769176483
645120,5,10,1016,,,,,,,,,,,,
647168,1,1,1809,3150,4.839271917752922,0.2,1.2560746669769287,0.156298828125,0.0003,0.9696887135505676,-0.636538194771856,-0.004957549573737197,0.012113582,,
649216,2,3,1327,3160,2.3964143654331567,0.2,0.999794602394104,0.140771484375,0.0003,0.982792854309082,-0.566708953678608,0.0016037608656915836,0.02642715,,
650000,,,,3170,3.359660018235445,0.2,0.8319984674453735,0.162744140625,0.0003,0.9758335947990417,-0.577371197193861,-0.003452883526915684,0.052903228,84.2,47.52193564772606
651264,3,5,1163,,,,,,,,,,,,
653312,4,7,1117,3180,5.2048877768218516,0.2,2.9516167640686035,0.09658203125,0.0003,0.9480493068695068,-0.6169652101583779,-0.007213752232200932,0.006910554,,
655000,,,,3190,6.034469609707594,0.2,4.658498764038086,0.143798828125,0.0003,0.9786040782928467,-0.644995067641139,-0.00020105662479181775,0.015021872,187.2,34.255185747146605
655360,5,9,1061,,,,,,,,,,,,
657408,1,1,2007,3200,2.5542716609314082,0.2,1.5334525108337402,0.15830078125,0.0003,0.9655645489692688,-0.5669686972163618,0.0008827666213619522,0.02126042,,
659456,2,2,1369,3210,2.892049925588071,0.2,1.7597664594650269,0.163232421875,0.0003,0.9591487050056458,-0.5426287233829499,0.013091343998530647,0.17337689,,
660000,,,,3220,7.371034362539649,0.2,5.885593891143799,0.150439453125,0.0003,0.916977047920227,-0.7971488477662205,-0.0015221623296383768,0.06342772,129.6,40.9027686983347
661504,3,5,1133,,,,,,,,,,,,
663552,4,7,1099,3230,4.446052464842796,0.2,1.6054917573928833,0.1767578125,0.0003,0.9562273025512695,-0.7050278870388865,-0.004981127881910652,0.024362624,,
665000,,,,3240,3.784638037532568,0.2,2.025139570236206,0.19716796875,0.0003,0.9602214097976685,-0.8251751434057951,0.0024815830540319437,0.022381686,186.4,36.1940397657454
665600,5,9,1056,,,,,,,,,,,,
667648,1,1,2005,3250,5.304850886017084,0.2,1.961741328239441,0.170166015625,0.0003,0.936089813709259,-0.8318034961819649,0.007144280786451418,0.032298937,,
669696,2,3,1298,3260,3.0396152429282663,0.2,1.737737774848938,0.1998046875,0.0003,0.9651468396186829,-0.6930678358301521,0.0029960421263240276,0.0324319,,
670000,,,,3270,4.060869355499745,0.2,2.5896947383880615,0.186669921875,0.0003,0.9507554769515991,-0.7920317312702536,0.006477712781634182,0.032345634,132.6,43.164847031235695
671744,3,5,1104,,,,,,,,,,,,
673792,4,7,1097,3280,7.515898773819208,0.2,4.515487194061279,0.171923828125,0.0003,0.9117379188537598,-0.7903958193957805,0.0008455478178802878,0.023529284,,
675000,,,,3290,7.834822016954422,0.2,6.136153697967529,0.16513671875,0.0003,0.9319198727607727,-0.7622383117675782,0.0006837632230599411,0.013353322,242.4,28.408744075894354
675840,5,9,1025,,,,,,,,,,,,
677888,1,1,2045,3300,4.278565052896738,0.2,1.8012834787368774,0.1462890625,0.0003,0.9383218884468079,-0.716742305457592,-0.006785964645678178,0.014001542,,
679936,2,2,1376,3310,2.1624383477494122,0.2,0.9432677030563354,0.142919921875,0.0003,0.9745557308197021,-0.6471650287508964,-0.003338944309507497,0.024332449,,
680000,,,,3320,12.440251244604587,0.2,7.461452484130859,0.23505859375,0.0003,0.8512418270111084,-0.9352255884557963,-0.000846772019576747,0.024244417,300.0,22.155974093079568
681984,3,5,1093,,,,,,,,,,,,
684032,4,7,1074,3330,9.488257024437189,0.2,2.7255101203918457,0.19775390625,0.0003,0.9150935411453247,-0.8610822316259146,0.008836450008675455,0.01605503,,
685000,,,,3340,3.9843738488852978,0.2,1.857879638671875,0.1896484375,0.0003,0.9621464610099792,-0.8104292005300522,0.018168167963449378,0.04887513,300.0,24.367492818832396
686080,5,10,999,,,,,,,,,,,,
688128,1,1,1973,3350,8.831092406064272,0.2,5.592520236968994,0.170166015625,0.0003,0.9215895533561707,-0.9948724191635847,0.0004756137466756627,0.013770356,,
690000,,,,3360,10.10455368757248,0.2,3.7109413146972656,0.15087890625,0.0003,0.9175273776054382,-0.9254440657794476,0.0020907055921270514,0.039321065,241.6,31.462874872982503
690176,2,3,1108,,,,,,,,,,,,
692224,3,5,1089,3370,10.540013878792525,0.2,3.249218702316284,0.24130859375,0.0003,0.9099913239479065,-1.1292058473452926,-0.012068508433003444,0.022961147,,
694272,4,7,1066,3380,15.528407661616802,0.2,6.754770755767822,0.24384765625,0.0003,0.8358504176139832,-1.0684921937063336,-0.010178330435883254,0.019866738,,
695000,,,,3390,10.217451053112745,0.2,4.437366962432861,0.198779296875,0.0003,0.8882045745849609,-0.9754002172499895,0.004390202621289063,0.05109524,242.4,24.05332720228471
696320,5,10,1016,,,,,,,,,,,,
698368,1,1,1922,3400,10.378841327130795,0.2,4.327211380004883,0.173779296875,0.0003,0.8970012664794922,-1.063205486908555,-0.005309782244148664,0.042990685,,
700000,,,,3410,12.694780214130878,0.2,8.248086929321289,0.20859375,0.0003,0.849032461643219,-1.029945106431842,-0.0009419265654287301,0.04520066,300.0,19.07826165147126
700416,2,3,1097,,,,,,,,,,,,
702464,3,5,1089,3420,11.698120244592427,0.2,3.9393303394317627,0.14765625,0.0003,0.8931396007537842,-0.9690834779292345,0.0068878950623911805,0.0181523,,
704512,4,7,1045,3430,9.131489096581936,0.2,3.500840902328491,0.1783203125,0.0003,0.8919541835784912,-0.9915897224098444,-0.005861463192559313,0.014570175,,
705000,,,,3440,8.917558708786965,0.2,4.098965167999268,0.2095703125,0.0003,0.9032542705535889,-1.0267466409131885,0.013758702103950781,0.02308485,242.4,29.162787470594047
706560,5,10,997,,,,,,,,,,,,
708608,1,1,1947,3450,8.932856684923172,0.2,5.206346035003662,0.176220703125,0.0003,0.9278172850608826,-1.0665035719051956,-0.00013635430550493766,0.017787736,,
710000,,,,3460,10.415362617373466,0.2,5.3599090576171875,0.129931640625,0.0003,0.9214697480201721,-0.9763096207752824,-0.004229315245902398,0.012061427,300.0,27.304609946906567
710656,2,3,1173,,,,,,,,,,,,
712704,3,5,1105,3470,11.462315866351128,0.2,6.098203182220459,0.183984375,0.0003,0.9043437242507935,-1.0399268217384816,0.010908848192048026,0.028716516,,
714752,4,7,1073,3480,9.553441168367863,0.2,3.0022006034851074,0.1326171875,0.0003,0.9030047059059143,-1.0213725289329887,0.001545284962048754,0.015208219,,
715000,,,,3490,10.033968566358089,0.2,4.768455505371094,0.153271484375,0.0003,0.8794537782669067,-0.9782485228031874,-0.005118956793739926,0.014378307,300.0,31.133234961330892
716800,5,10,991,,,,,,,,,,,,
718848,1,0,2111,3500,9.076244918256998,0.2,5.1736555099487305,0.130029296875,0.0003,0.9286617636680603,-0.9863302826881408,-0.0032877217927307356,0.017085666,,
720000,,,,3510,9.6367891125381,0.2,3.0592880249023438,0.1541015625,0.0003,0.8975268602371216,-1.0644768040627242,0.0010137225057405886,0.019501893,242.8,30.41453669667244
720896,2,3,1183,,,,,,,,,,,,
722944,3,5,1110,3520,8.496165269613266,0.2,6.7026286125183105,0.123681640625,0.0003,0.9241138100624084,-0.9669180361554026,-0.0014287335929111578,0.032617018,,
724992,4,7,1091,3530,6.758561287075281,0.2,3.455860137939453,0.13173828125,0.0003,0.9369884133338928,-1.024408521130681,-5.2109647367615255e-05,0.014675047,,
725000,,,,3540,7.8731472171843055,0.2,5.621431350708008,0.12353515625,0.0003,0.9186971783638,-0.9734296463429928,-0.0015565726433123927,0.019413006,242.4,31.657416000962257
727040,5,10,1022,,,,,,,,,,,,
729088,1,1,2040,3550,11.272237324714661,0.2,6.71794319152832,0.153271484375,0.0003,0.9027577042579651,-1.0061365965753795,-0.0025329852644063065,0.023525707,,
730000,,,,3560,7.447592735290527,0.2,4.9206862449646,0.234765625,0.0003,0.9260281324386597,-0.9301328694447875,0.011834357165935217,0.052231148,242.0,21.44971791766584
731136,2,3,1141,,,,,,,,,,,,
733184,3,5,1103,3570,8.558194859325885,0.2,3.695230722427368,0.14609375,0.0003,0.9210174083709717,-0.9096225077286363,0.002284351135313045,0.016753785,,
735000,,,,3580,12.545494078099727,0.2,10.223824501037598,0.139453125,0.0003,0.927682101726532,-0.9427980311214924,0.004875934457231779,0.019399453,300.0,30.655524665443227
735232,4,8,1001,,,,,,,,,,,,
737280,5,10,1006,3590,9.609814172238112,0.2,3.316567897796631,0.1158203125,0.0003,0.929264485836029,-0.8758550167083741,0.002050317764224019,0.018899314,,
739328,1,0,2074,3600,7.761314638704062,0.2,2.2684402465820312,0.222216796875,0.0003,0.9374940395355225,-0.9386177694424986,0.010240452230209484,0.06945069,,
740000,,,,3610,8.720455242693424,0.2,7.430057048797607,0.16884765625,0.0003,0.9245044589042664,-0.9474795654416084,-0.0001322086332947947,0.027380412,300.0,17.732405281066896
741376,2,3,1121,,,,,,,,,,,,
743424,3,5,1087,3620,8.241671661287546,0.2,4.6609697341918945,0.19716796875,0.0003,0.9181632995605469,-1.0211216367781162,0.0028905224840855225,0.039668396,,
745000,,,,3630,10.8397376075387,0.2,5.906118869781494,0.233935546875,0.0003,0.8942633867263794,-1.0213529426604508,0.01470805414573988,0.030931182,242.0,32.72548249363899
745472,4,8,999,,,,,,,,,,,,
747520,5,10,1007,3640,9.392063595354557,0.2,3.222851276397705,0.2416015625,0.0003,0.8617782592773438,-1.0720702918246388,-0.005769957609300036,0.028324548,,
749568,1,1,1839,3650,10.145770458877086,0.2,6.918124198913574,0.1814453125,0.0003,0.8958034515380859,-1.0131673332303763,-0.0014170767586620058,0.020609647,,
750000,,,,3660,12.28155893087387,0.2,3.092129945755005,0.091064453125,0.0003,0.8762927651405334,-0.9486238285899162,-0.004076780597824836,0.008966733,241.0,25.632143320329487
751616,2,3,1139,,,,,,,,,,,,
753664,3,5,1093,3670,7.75653789639473,0.2,2.471597194671631,0.166259765625,0.0003,0.8634529113769531,-1.024180924706161,-0.0023621446351171473,0.015320618,,
755000,,,,3680,9.798358258605003,0.2,4.845464706420898,0.116650390625,0.0003,0.8963463306427002,-0.9635498816147446,0.0014508880907669664,0.050724626,244.0,24.482923159003256
755712,4,8,1005,,,,,,,,,,,,
757760,5,10,1018,3690,12.8639542222023,0.2,4.420636177062988,0.197119140625,0.0003,0.8583326935768127,-1.0478173593059181,0.007804158142243977,0.06410798,,
759808,1,1,1967,3700,8.895352068543435,0.2,5.736820220947266,0.188037109375,0.0003,0.8966484069824219,-1.04911093339324,-0.0006135016912594438,0.021155365,,
760000,,,,3710,7.810746721923351,0.2,5.652223587036133,0.166064453125,0.0003,0.9045413732528687,-1.0274393605068326,0.00837973560046521,0.032958858,183.0,27.95763665139675
761856,2,3,1204,,,,,,,,,,,,
763904,3,5,1119,3720,10.150888134539127,0.2,4.055755615234375,0.243701171875,0.0003,0.840665340423584,-0.9462610689923168,0.006188593550177757,0.072470315,,
765000,,,,3730,10.382142160832881,0.2,6.142444610595703,0.16552734375,0.0003,0.8878887295722961,-0.9870079172775149,-0.0037433270957990318,0.019812938,300.0,14.13732140082866
765952,4,7,1024,,,,,,,,,,,,
768000,5,10,1022,3740,10.279261249303818,0.2,5.044009208679199,0.15888671875,0.0003,0.8839741945266724,-1.0554558264091611,0.0021788728612591513,0.016833728,,
770000,,,,3750,8.072066137939691,0.2,2.119318723678589,0.122900390625,0.0003,0.9172828197479248,-0.8590988166630268,-0.005839955306146294,0.010266575,300.0,31.612641462683676
770048,1,1,1331,,,,,,,,,,,,
772096,2,3,1156,3760,8.620955656468869,0.2,4.800428867340088,0.10849609375,0.0003,0.8842172622680664,-0.7809248480945825,0.0023496955080190675,0.031358063,,
774144,3,5,1068,3770,8.949582529067992,0.2,1.489815354347229,0.0974609375,0.0003,0.8696346282958984,-0.865981780923903,3.757050872081891e-05,0.012347133,,
775000,,,,3780,8.102135213464498,0.2,5.658655643463135,0.0873046875,0.0003,0.9329577684402466,-0.7941792095080018,0.0022429204800573643,0.011755246,245.6,29.151767745614052
776192,4,8,1003,,,,,,,,,,,,
778240,5,10,998,3790,9.598247461766004,0.2,2.969397783279419,0.142236328125,0.0003,0.892534613609314,-0.8604331711307168,-0.004974399852653732,0.043364488,,
780000,,,,3800,10.624737528711558,0.2,4.539732456207275,0.14140625,0.0003,0.885372519493103,-0.8211388183757663,0.0054820350425870855,0.03484027,300.0,21.412072186172008
780288,1,1,1327,,,,,,,,,,,,
782336,2,3,1121,3810,10.790402716398239,0.2,3.440155029296875,0.09501953125,0.0003,0.8695740103721619,-0.8397158654406667,-0.0028854416363174097,0.008851668,,
784384,3,5,1091,3820,7.42618856728077,0.2,3.3052682876586914,0.16806640625,0.0003,0.9024043679237366,-0.8909464366734028,0.0010782872457639314,0.023604732,,
785000,,,,3830,10.358226756751538,0.2,7.106444835662842,0.1017578125,0.0003,0.9128926396369934,-0.9139457108452916,-0.0012253613727807532,0.027047884,188.6,29.599679750204086
786432,4,8,1015,,,,,,,,,,,,
788480,5,10,1018,3840,10.635658384859562,0.2,6.825528621673584,0.18154296875,0.0003,0.8688255548477173,-0.8837756814435125,0.0015466731289052404,0.039060943,,
790000,,,,3850,10.459965290129185,0.2,3.74552321434021,0.133740234375,0.0003,0.9062187671661377,-0.9198457943275571,-0.0043199886189540845,0.030529466,300.0,25.98336215913296
790528,1,1,1220,,,,,,,,,,,,
792576,2,3,1097,3860,7.873519518226385,0.2,2.7104125022888184,0.172265625,0.0003,0.9309651851654053,-0.8685214987024665,0.0046826153658912515,0.027236667,,
794624,3,5,1077,3870,8.420674093812703,0.2,6.918037414550781,0.1921875,0.0003,0.8765380382537842,-0.9611282642930746,0.0049891156610101465,0.034807965,,
795000,,,,3880,12.594102463126182,0.2,4.211371898651123,0.1134765625,0.0003,0.797167181968689,-1.0142346803098916,0.002756645683257375,0.010111172,246.6,19.605185091122983
796672,4,8,988,,,,,,,,,,,,
798720,5,10,1003,3890,8.093788816779853,0.2,4.055938243865967,0.24111328125,0.0003,0.8870301842689514,-0.9271789060905575,-0.003250179937458597,0.032761462,,
800000,,,,3900,9.150308215618134,0.2,3.9048917293548584,0.142236328125,0.0003,0.8947652578353882,-0.926231581158936,-0.007860868274292443,0.010713107,187.0,23.073588103055954
800768,1,1,1398,,,,,,,,,,,,
802816,2,3,1161,3910,6.167857074737549,0.2,1.7128902673721313,0.132958984375,0.0003,0.942931056022644,-0.7382914083078503,-0.00560986727650743,0.020621017,,
804864,3,5,1108,3920,8.375223115086555,0.2,3.712448835372925,0.17802734375,0.0003,0.9358726739883423,-0.9603715227916837,-0.0034267589522642083,0.029294444,,
805000,,,,3930,10.277640999108552,0.2,6.996619701385498,0.105078125,0.0003,0.9211100339889526,-0.7528585942462087,-0.007012424651475157,0.01163356,248.6,36.61258512586355
806912,4,8,1023,,,,,,,,,,,,
808960,5,9,1032,3940,10.210284873098136,0.2,2.830531120300293,0.13369140625,0.0003,0.884944498538971,-0.905646493844688,-0.001462203743722057,0.021367913,,
810000,,,,3950,11.246457241475582,0.2,5.662644863128662,0.098828125,0.0003,0.9237293004989624,-0.8693504501134157,-0.00023179232666734607,0.016793339,246.0,28.878467870876193
811008,1,1,1359,,,,,,,,,,,,
813056,2,3,1198,3960,14.078205513954163,0.2,10.160526275634766,0.203662109375,0.0003,0.8850317001342773,-1.043873936869204,-0.009659252772689798,0.022594614,,
815000,,,,3970,11.637467720359563,0.2,2.702120780944824,0.212109375,0.0003,0.8670601844787598,-0.921443635597825,0.012697511364240199,0.033244785,245.2,20.95338793992996
815104,3,6,1001,,,,,,,,,,,,
817152,4,8,1007,3980,5.316066890209913,0.2,1.8239285945892334,0.184130859375,0.0003,0.9461260437965393,-0.703758193925023,-0.0010730989815783687,0.03997945,,
819200,5,10,999,3990,8.122843314707278,0.2,2.7339489459991455,0.149951171875,0.0003,0.887950599193573,-0.7992573644965887,-0.0004199325921945274,0.024769187,,
820000,,,,4000,7.567737370729446,0.2,9.093585014343262,0.20390625,0.0003,0.9172464609146118,-0.900392553769052,0.00871827704977477,0.030253224,197.2,33.156890880316496
821248,1,1,1423,,,,,,,,,,,,
823296,2,3,1149,4010,8.369253850728274,0.2,4.703877925872803,0.119677734375,0.0003,0.9089845418930054,-0.7984948817640543,-0.0020652949140639977,0.010289691,,
825000,,,,4020,8.199168537557124,0.2,4.737969875335693,0.108740234375,0.0003,0.9453174471855164,-0.7269204929471016,-0.0046617481246357785,0.015091753,247.6,24.50346448421478
825344,3,6,1022,,,,,,,,,,,,
827392,4,7,1026,4030,8.534970080852508,0.2,4.949348449707031,0.127978515625,0.0003,0.9473865628242493,-0.6778728693723679,0.0015060296769661362,0.012070771,,
829440,5,10,1014,4040,8.531552632898093,0.2,3.746051549911499,0.116845703125,0.0003,0.9402656555175781,-0.785440343990922,-0.0004740591873996891,0.013550485,,
830000,,,,4050,8.69570083618164,0.2,3.734055995941162,0.108837890625,0.0003,0.942981481552124,-0.8049217242747545,-0.001947114829090424,0.014363043,300.0,24.708249621093273
831488,1,1,1374,,,,,,,,,,,,
833536,2,3,1136,4060,2.688423990830779,0.2,0.9118412733078003,0.205712890625,0.0003,0.9624046087265015,-0.6611098423600197,0.012711425153247547,0.06858575,,
835000,,,,4070,8.594421545416116,0.2,2.9980435371398926,0.2349609375,0.0003,0.9123766422271729,-0.797816402092576,-0.00028569126588990913,0.053917468,193.4,34.411289328336714
835584,3,6,1013,,,,,,,,,,,,
837632,4,8,1018,4080,5.333708119392395,0.2,6.555190563201904,0.136181640625,0.0003,0.9357749223709106,-0.7087513916194439,0.0011894314411620144,0.016750254,,
839680,5,10,1022,4090,7.45321449264884,0.2,1.5764495134353638,0.126611328125,0.0003,0.9399571418762207,-0.712700567394495,0.0018521273028454742,0.012815111,,
840000,,,,4100,5.452709767222404,0.2,3.2127737998962402,0.150732421875,0.0003,0.9610592126846313,-0.6494142987765372,0.006565631050034426,0.029525075,190.0,29.361518670991064
841728,1,1,1488,,,,,,,,,,,,
843776,2,3,1137,4110,9.485491202026605,0.2,2.976510763168335,0.1619140625,0.0003,0.8945492506027222,-0.7548161499202252,0.0020531475252937525,0.030115906,,
845000,,,,4120,12.779755176603794,0.2,4.963385581970215,0.190234375,0.0003,0.9218799471855164,-0.8921788902953267,-0.004809770078281872,0.016140789,133.2,26.694457228761166
845824,3,5,1067,,,,,,,,,,,,
847872,4,7,1035,4130,3.5929459620267155,0.2,1.4322837591171265,0.106689453125,0.0003,0.9324955940246582,-0.4847641007974744,0.004577770199102815,0.034362588,,
849920,5,9,1035,4140,5.191333053261042,0.2,1.1417282819747925,0.183837890625,0.0003,0.9489027261734009,-0.6119896095246077,-0.0027485636412166057,0.044054016,,
850000,,,,4150,8.222781536728144,0.2,2.6628549098968506,0.242919921875,0.0003,0.9005618691444397,-0.7829031953588128,0.0076098125144199,0.036315404,250.6,35.69050553485867
851968,1,1,1235,,,,,,,,,,,,
854016,2,3,1137,4160,2.3081202685832976,0.2,1.0814625024795532,0.141064453125,0.0003,0.9773485660552979,-0.5030710489489139,0.0033660296896414364,0.021833409,,
855000,,,,4170,1.530656485259533,0.2,0.8145416975021362,0.151904296875,0.0003,0.9808552265167236,-0.5305645312182605,0.008035339557682163,0.049986947,85.0,50.20500318408013
856064,3,5,1086,,,,,,,,,,,,
858112,4,7,1041,4180,2.343097123131156,0.2,0.8766806721687317,0.193310546875,0.0003,0.9706327319145203,-0.6373250822536647,-0.006692073556769174,0.036249578,,
860000,,,,4190,5.259733787924051,0.2,1.8455495834350586,0.11884765625,0.0003,0.9336066842079163,-0.6935764169320464,-0.0007250275564729236,0.017272219,144.0,49.604478627815844
860160,5,10,1013,,,,,,,,,,,,
862208,1,0,2074,4200,4.757871506363154,0.2,1.5802305936813354,0.134326171875,0.0003,0.959141194820404,-0.6124760804697871,-0.006011772771307733,0.033535406,,
864256,2,2,1402,4210,5.312040182575584,0.2,1.3964598178863525,0.129833984375,0.0003,0.946295440196991,-0.6500218365341425,-0.002202690353442449,0.011813847,,
865000,,,,4220,2.5038437310606243,0.2,1.0741525888442993,0.1169921875,0.0003,0.9810612797737122,-0.5052129590883851,-0.008614858430519234,0.010576343,142.6,55.418206626921894
866304,3,5,1177,,,,,,,,,,,,
868352,4,7,1133,4230,1.8463158259168266,0.2,1.0019350051879883,0.146044921875,0.0003,0.9854435920715332,-0.47995989546179774,-0.00026802897336892785,0.035674952,,
870000,,,,4240,8.321168103069066,0.2,1.9077744483947754,0.141943359375,0.0003,0.9222009181976318,-0.698758808337152,0.008630960187292657,0.03308774,188.0,23.480761635303498
870400,5,9,1069,,,,,,,,,,,,
872448,1,0,2102,4250,2.646437229588628,0.2,0.6959906816482544,0.1478515625,0.0003,0.9773949384689331,-0.5625154451467097,0.004935654546716251,0.05702514,,
874496,2,2,1399,4260,1.5838798891752959,0.2,0.7058186531066895,0.154833984375,0.0003,0.9841567873954773,-0.4667644823901355,0.00704086148616625,0.017971491,,
875000,,,,4270,4.830018179118634,0.2,1.0377908945083618,0.145166015625,0.0003,0.9559601545333862,-0.5904173853807151,0.007120759467943572,0.05502312,144.0,49.22143255919218
876544,3,5,1162,,,,,,,,,,,,
878592,4,7,1129,4280,8.431171836704015,0.2,4.745481491088867,0.13427734375,0.0003,0.933713436126709,-0.7933652982115745,-0.004601228170213289,0.034484703,,
880000,,,,4290,7.8985858887434,0.2,2.6284890174865723,0.154931640625,0.0003,0.9430530071258545,-0.6795284949243069,0.0015512641402892768,0.030223014,78.2,45.50595941659994
880640,5,9,1083,,,,,,,,,,,,
882688,1,0,2101,4300,11.027767886221408,0.2,3.525311231613159,0.1958984375,0.0003,0.9384347200393677,-0.917310412414372,-0.0022120462592283728,0.024983797,,
884736,2,3,1325,4310,3.030807061493397,0.2,0.7432214021682739,0.2107421875,0.0003,0.9745042324066162,-0.5456981259398163,0.0005247628447250463,0.0329773,,
885000,,,,4320,3.0988395320251585,0.2,1.9361281394958496,0.150439453125,0.0003,0.9759104251861572,-0.6247480693273246,-0.004587996484769974,0.0390485,80.0,40.393812558054925
886784,3,5,1139,,,,,,,,,,,,
888832,4,7,1116,4330,2.2738893423229456,0.2,1.3146965503692627,0.170458984375,0.0003,0.9799964427947998,-0.5713834820315242,-0.0028259741113288326,0.026504792,,
890000,,,,4340,6.488100034371018,0.2,1.496368646621704,0.198974609375,0.0003,0.9357653260231018,-0.690468184929341,0.007676390813139733,0.06061303,300.0,24.2069993853569
890880,5,9,1030,,,,,,,,,,,,
892928,1,1,2025,4350,6.513379518687725,0.2,3.4937803745269775,0.142333984375,0.0003,0.9413358569145203,-0.8869759669527412,3.919868322554976e-05,0.022646423,,
894976,2,3,1338,4360,6.871305058896541,0.2,3.5941414833068848,0.120166015625,0.0003,0.9457372426986694,-0.7772039307281375,0.0005191783886402846,0.02028663,,
895000,,,,4370,4.4051209658384325,0.2,2.2172439098358154,0.1650390625,0.0003,0.9580482840538025,-0.7138164234347641,-0.0004158000767347403,0.04819013,244.0,29.690330609679222
897024,3,5,1093,,,,,,,,,,,,
899072,4,7,1084,4380,11.992076602578162,0.2,7.51747989654541,0.35908203125,0.0003,0.8680782914161682,-1.0350879296660422,0.028656892083745333,0.13935855,,
900000,,,,4390,11.188195698708295,0.2,7.007416725158691,0.241748046875,0.0003,0.8258451223373413,-1.2205939508974553,0.002252441190648824,0.031988796,300.0,26.003628301620484
901120,5,10,993,,,,,,,,,,,,
903168,1,0,2166,4400,9.77746880799532,0.2,3.250462532043457,0.202294921875,0.0003,0.9282692074775696,-1.137762152403593,0.004489353120152373,0.046095144,,
905000,,,,4410,8.624217606335879,0.2,5.546347618103027,0.168798828125,0.0003,0.9412177801132202,-1.0792215215042233,0.0010297531451215036,0.025661923,300.0,34.35761029720307
905216,2,3,1127,,,,,,,,,,,,
907264,3,5,1106,4420,7.805497313290834,0.2,3.381578207015991,0.1240234375,0.0003,0.9099054932594299,-0.9493982711806893,-0.0011048348827898736,0.011381086,,
909312,4,7,1064,4430,6.725346996635198,0.2,1.9402480125427246,0.14794921875,0.0003,0.9313592910766602,-0.7979924116283655,-0.00042808277503354476,0.014235219,,
910000,,,,4440,5.8754608981311325,0.2,2.3350706100463867,0.19736328125,0.0003,0.9296618103981018,-0.7923302939161658,0.007382484537811251,0.058500487,247.2,37.27508316040039
911360,5,10,1005,,,,,,,,,,,,
913408,1,1,1782,4450,5.90176745429635,0.2,2.2436814308166504,0.1330078125,0.0003,0.941305935382843,-0.8472615217790007,0.00043853696406586095,0.024583373,,
915000,,,,4460,10.489062084257602,0.2,4.955380439758301,0.1404296875,0.0003,0.9314562082290649,-0.8991350082680583,-0.004915882198838517,0.006977751,131.6,43.4299951851368
915456,2,3,1257,,,,,,,,,,,,
917504,3,5,1170,4470,7.963815226405859,0.2,2.4868481159210205,0.141259765625,0.0003,0.9499685764312744,-0.8636954395100475,-0.0030699052033014594,0.011934372,,
919552,4,7,1110,4480,9.034303924441337,0.2,2.2724010944366455,0.182861328125,0.0003,0.9607570767402649,-0.827345640026033,0.007856401706521864,0.030816227,,
920000,,,,4490,12.584848376363515,0.2,4.92062520980835,0.13779296875,0.0003,0.9403864741325378,-0.9485866852104664,-0.0060189813710167074,0.016220015,300.0,21.78907699584961
921600,5,9,1031,,,,,,,,,,,,
923648,1,1,1974,4500,11.1649249792099,0.2,3.8131601810455322,0.2466796875,0.0003,0.940144419670105,-0.9886414662003518,-0.0055160905394586734,0.027351432,,
925000,,,,4510,5.232716973125934,0.2,4.501954078674316,0.1466796875,0.0003,0.9407466650009155,-0.9191013876348734,0.008009217024664395,0.023773758,300.0,28.926421657204628
925696,2,3,1175,,,,,,,,,,,,
927744,3,5,1104,4520,11.358835101872682,0.2,4.778243541717529,0.13251953125,0.0003,0.9397757649421692,-0.9370342202484607,-0.00014095330116106197,0.01392881,,
929792,4,7,1086,4530,9.334994384646416,0.2,2.235581874847412,0.174169921875,0.0003,0.9206845760345459,-1.020986601151526,0.00032513787446077915,0.048106983,,
930000,,,,4540,7.6061449237167835,0.2,3.5017075538635254,0.18388671875,0.0003,0.9314354658126831,-0.8128294644877314,0.00022198593796929345,0.035966896,242.6,18.372525769472123
931840,5,10,1008,,,,,,,,,,,,
933888,1,1,1978,4550,8.491183022409677,0.2,4.881195068359375,0.1296875,0.0003,0.9464482665061951,-0.7881401678547263,0.006243430040194653,0.011268256,,
935000,,,,4560,5.576588232815266,0.2,2.6747474670410156,0.181884765625,0.0003,0.9579105377197266,-0.754316347464919,0.003447800887806807,0.021203421,244.4,44.28192405700683
935936,2,3,1197,,,,,,,,,,,,
937984,3,5,1132,4570,6.298187754303217,0.2,4.206998348236084,0.199462890625,0.0003,0.960381031036377,-0.931644126214087,0.002332053989812266,0.05462333,,
940000,,,,4580,7.594023714959621,0.2,2.6313467025756836,0.190283203125,0.0003,0.9274846315383911,-0.7838724063709378,-0.004130316714872606,0.033069998,242.0,21.573646754026413
